Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2640016,CHEESIE'S PUB & GRUB,CHEESIE'S PUB & GRUB,3025298,Restaurant,Risk 1 (High),3472 N CLARK ST,CHICAGO,IL,60657,7/22/2026,Short Form Complaint,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12: **C** Backflow Prevention Device, Location (NO BACKFLOW DEVICE) OBSERVED NO BACKFLOW PREVENTER DEVICE ON THE UTILITY SINK IN REAR PREP AND BASEMENT. INSTRUCTED TO INSTALL TO ENSURE DEVICE CAN BE LOCATED, SERVICED, AND MAINTAINED.",41.94532486,-87.65517564,"(41.94532485896477, -87.65517564332215)"
2640002,STELLA'S DINER,STELLA'S DINER,2809079,Restaurant,Risk 1 (High),3042 N BROADWAY,CHICAGO,IL,60657,7/22/2026,Complaint Re-Inspection,Pass,,41.93766503,-87.64446752,"(41.93766503448767, -87.6444675204252)"
2640035,PALETERIA LA PLAZA CORP,PALETERIA LA PLAZA,2088718,Restaurant,Risk 1 (High),3046-3048 N CICERO AVE,CHICAGO,IL,60641,7/22/2026,Canvass,Out of Business,,41.93660299,-87.7469461,"(41.93660298534295, -87.74694610224888)"
2640039,RAINBOW FINER FOOD & LIQUOR,RAINBOW FINER FOOD & LIQUOR,9138,Grocery Store,Risk 2 (Medium),6316 S ASHLAND AVE,CHICAGO,IL,60636,7/22/2026,Canvass,Out of Business,,41.77892241,-87.66435268,"(41.7789224055316, -87.66435268109221)"
2639975,ST. PROCOPIUS SCHOOL,ST. PROCOPIUS SCHOOL,2243639,School,Risk 1 (High),1625 S ALLPORT ST,CHICAGO,IL,60608,7/22/2026,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: WALLS ON SIDE OF REACH IN COOLER IN NEED OF REPAIR.  INSTRUCTED TO REPAIR AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: HOOD VENT FILTERS IN NEED OF CLEANING TO REMOVE BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN",41.85898336,-87.65753444,"(41.85898335706959, -87.65753444132423)"
2639988,LAURENCE ARMOUR DAY SCHOOL,LAURENCE ARMOUR DAY SCHOOL,2215698,Children's Services Facility,Risk 1 (High),2150 W HARRISON ST,CHICAGO,IL,60612,7/22/2026,License,Pass,"44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED THE SERVING UTENSILS NOT INVERTED ON THE DRAINBOARD OF THE DISH MACHINE. INSTRUCTED TO INVERT THE SERVING UTENSILS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE MINI COOLER IN THE INFANT ROOM WITH BUILD UP OF ICE ON THE TOP OF THE UNIT. INSTRUCTED TO DEFROST AND MAINTAIN.",41.87408197,-87.68092244,"(41.874081965880684, -87.68092243741066)"
2639998,PARSON'S CHICKEN & FISH,PARSON'S CHICKEN & FISH,2234115,Restaurant,Risk 1 (High),2946-2952 W ARMITAGE AVE,CHICAGO,IL,60647,7/22/2026,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE INSIDE THE WOMENS WASHROOM.INSTRUCTED TO PROVIDE AND MAINTAIN. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED THE LOW TEMPERATURE DISHMACHINE AT THE FRONT BAR AREA (IN-USE) AT THIS TIME OF INSPECTION; FINAL SANITIZING RINSE AT ""0"" PPM CHLORINE CONCENTRATION.INSTRUCTED MANAGER TO REPAIR AND MAINTAIN.A MECHANICAL DISHWASHING MACHINES SHOULD PROVIDE A FINAL SANITIZING RINSE OF EITHER 50 â€“ 100 PPM CHLORINE (FOR CHEMICAL SANITIZING MACHINE) OR 180F FINAL RINSE (FOR HOT WATER SANITIZING MACHINE). (** SEE COMMENTS BELOW). PRIORITY VIOLATION 7-38-025, CITATION ISSUED.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER COLD HOLDING TEMPERATURES OF (TCS FOODS) INSIDE SAID COOLERS.OBSERVED COLESLAW AT 44.9F INSIDE THE 4-DOOR PREP/COOK LINE COOLER AND CHICKEN CHILI AT 46.5F INSIDE THE WALK-IN-COOLER. INSTRUCTED MANAGEMENT TO MAINTAIN ALL COLD (TCS FOODS) BELOW 41F.MANAGEMENT VOLUNTARILY DISCARDED APPROXIMATELY 10 POUNDS OF FOOD WORTH $75.00. PRIORITY 7-38-005.PRIORITY VIOLATION 7-38-005, CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED THE 4-DOOR PREP/COOK LINE COOLER WITH AN AIR TEMPERATURE OF 46.4F-53.4F. THE COOLER WAS USED TO STORE TCS FOODS SUCH AS COLESLAW AND FISH. INSTRUCTED MANAGEMENT TO REPAIR AND MAINTAIN THE COOLER BELOW 41F AT ALL TIMES.PRIORITY VIOLATION 7-38-005, CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF PEST ACTIVITY ON THE PREMISES.APPROXIMATELY 25 LIVE SMALL FLYING INSECTS OBSERVED ON THE WALLS AND LIQUOR STORAGE SHELVINGS AND EQUIPMENTS IN THE FRONT BAR AREA.ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE THE PEST ACTIVITY AND MAINTAIN.PRIORITY FOUNDATION VIOLATION 7-38-020(A), CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED STAINED CUTTING BOARDS IN THE MAIN PREP/COOK LINE PREP AREAS AND FRONT BAR AREA.INSTRUCTED TO RESURFACE OR REPLACE THE CUTTING BOARDS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO CLEAN THE FOLLOWING EQUIPMENT AND MAINTAIN: PREP TABLES (TOPS AND BOTTOMS),INTERIOR SURFACES OF DEEP FRYERS AND OTHER COOKING EQUIPMENT,UNDER GRILLS AND SHELVES INSIDE OF WALK-IN-COOLERS AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED OUTSIDE GARBAGE DUMPSTERS WITH OVERFLOWING TRASH LIDS PREVENTING PROPER LID CLOSURE. INSTRUCTED TO INCREASE SERVICE PICK-UP OR LARGER GARBAGE DUMPSTER MUST BE ABLE TO CLOSE AND REMAIN TIGH FITTING IN ORDER TO PREVENT RODENT HARBORAGE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-020(B), CITATION ISSUED.MUST KEEP OUTSIDE GARBAGE AREA MAINTAINED AT ALL TIMES. (MANAGEMENT CORRECTED ON SITE). | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: INSTRUCTED TO BETTER MAINTAIN OUTDOOR WASTE RECEPTACLE STORAGE ENCLOSURE AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF DEBRIS/POOLS OF DIRTY STANDING WATER AND WASTE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BLACKENED, MOLDY WALL CAULKING AT THE REAR ALONG THE LOW TEMPETATURE DISHMACHINE.MUST REPLACE AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO DETAIL CLEAN THE KITCHEN EXHAUST HOOD FILTERS/CEILING VENTILATION COVERS THROUGHOUT THE FOOD PREP AREAS TO REMOVE ACCUMULATION OF DUSTS AND MAINTAIN.",41.91756114,-87.70116991,"(41.9175611431489, -87.70116990701358)"
2640014,DUNKIN DONUTS,DUNKIN DONUTS,1820926,Restaurant,Risk 2 (Medium),500 W MADISON ST,CHICAGO,IL,60661,7/22/2026,Complaint Re-Inspection,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED HIGH-TEMPERATURE DISH MACHINE IN POOR REPAIR, BUT FUNCTIONAL; LEAKING DURING WASH CYCLE DIRECTLY ONTO FLOOR. INSTRUCTED TO REPAIR OR REPLACE HIGH-TEMPERATURE DISH MACHINE TO ELIMINATE LEAK DURING WASH CYCLE AND MAINTAIN ALL PLUMBING FIXTURES IN GOOD REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS BENEATH EQUIPMENT ALONG THE FRONT SERVICE LINE AREA TO BE SOILED WITH DRIED FOOD DEBRIS, GREASE SOIL, AND OTHER SOILS. INSTRUCTED TO CLEAN FLOORS BENEATH EQUIPMENT AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF SOIL AND BECOMING AN ATTRACTANT TO PESTS AND MAINTAIN.",41.88199434,-87.63975868,"(41.88199433820508, -87.6397586848809)"
2640043,MCDONALD'S,MCDONALD'S,2890683,Restaurant,Risk 2 (Medium),6900 S LAFAYETTE AVE,CHICAGO,IL,60621,7/22/2026,Short Form Complaint,Pass,,41.76915534,-87.62681268,"(41.76915533533597, -87.62681267627248)"
2640008,SAPORI NAPOLETANI PIZZERIA RISTORANTE & BAR INC.,SAPORI NAPOLETANI,3064909,Restaurant,Risk 3 (Low),8235-8237 W IRVING PARK RD,CHICAGO,IL,60634,7/22/2026,License,Fail,,41.95201856,-87.83316684,"(41.95201855766811, -87.83316684335578)"
2640030,BROWN BAG SEAFOOD COMPANY,BROWN BAG SEAFOOD COMPANY,2279085,Restaurant,Risk 1 (High),340 E RANDOLPH ST,CHICAGO,IL,60601,7/22/2026,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MUST REPAIR OR REPLACE LEAKY PIPE AT HAND SINK IN MAIN PREP AREA. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE WITH COMMON NAME. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN INFESTATION OF APPX.35 OR MORE LIVE ROACHES CRAWLING IN CREVICES AND GAPS AT FRONT SERVICE COOKING COUNTER,ALONG WALL BEHIND 1- COMPARTMENT SINK,ON LOWER WALL AT PIPES OF 3-COMPARTMENT SINK AND LOWER WALL OF PIPES OF DISH MACHINE,ON FLOOR MIXED IN WITH DEBRIS OF DRY FOOD STORAGE WALL CLOSET,IN BETWEEN WALL AND COUNTER TOP UNDERSIDE OF CLEANING PRODUCT STORAGE AREA.MUST HAVE PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 7/22/26.(PRIROITY 7-38-020(A)(CITATION ISSUED) | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED SCOOPS STORED INSIDE OF BULK FOOD STORAGE CONTAINERS MUST REMOVE AND STORE IN PROPER MANNER TO PREVENT CONTAMINATION. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: MUST STORE PLASTIC WEAR WITH HANDLES IN UPRIGHT POSITION AT SMALL SERVICE COUNTER. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR OR REPLACE WORN,PITTED AND DISCOLORED CUTTING BOARD TO BE IN GOOD REPAIR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE RUST FROM WALK IN COOLER SHELVING UNITS. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED HIGH TEMPERATURE DISH MACHINE GAUGE COCK NOT DISPLAYING FINAL RINSE TEMPERATURE MUST REPAIR AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN EXCESSIVE GREASE AND FOOD DEBRIS BUILD UP FROM INTERIOR AND EXTERIOR OF FRYER CABINETS, WHEEL BASES,USED AND UNUSED COOLERS,GRILL TABLE,DISH RACKS,STORAGE SHELVES AND CABINETS,COUNTER TOP UNDERNEATH SODA MACHINE,ROLLING CARTS IN WALK IN COOLER AND SHELVING UNITS,WINDOW SILLS IN DINING AREA,GARBAGE CANS,PIPES OF ALL EQUIPMENT,PREP TABLES. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR NON WORKING 1- COMPARTMENT SINK AT FRONT MAIN PREP AREA TO BE IN GOOD WORKING ORDER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SEAL ALL CRACKS AND CREVICES THROUGHOUT WALLS AND COUNTERS WHERE NEEDED INCLUDING MOPS INK CLOSET AREA.MUST GROUT FLOOR IN MAIN PREP AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN EXCESSIVE DUST BUILD UP FROM CEILING TILES IN PREP AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FROM WALLS IN PREP AREAS,WALK IN COOLER,DISH WASHING AREA AND WHERE NEEDED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN EXCESSIVE GREASE AND FOOD DEBRIS BUILD UP FROM FLOOR UNDER,AROUND,ALONG WALL BASES THROUGHOUT PREP AREA,WALK IN COOLER, DISH WASHING AREA,WALL STORAGE CLOSETS,FLOOR GRATES IN DINING AREA ALONG WINDOWS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNTOUT LIGHT AT HOOD OF COOKING EQUIPMENT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN DEBRIS BUILD UP AT FILTERS OF COOKING EQUIPMENT.",41.88462477,-87.61925432,"(41.88462477313731, -87.61925432402666)"
2639977,LETS PLAY ARCHER,LETS PLAY ARCHER,2851501,Daycare Above and Under 2 Years,Risk 1 (High),5334 S ARCHER AVE,CHICAGO,IL,60632,7/22/2026,License,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED SMALL OPENINGS AT BASE OF FRONT ENTRANCE DOOR. INSTRUCTED TO SEAL ALL OUTER OPENINGS TO PREVENT PEST ENTRANCE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED DOOR OF ALL GENDER EMPLOYEE WASHROOM IN OFFICE TO NOT BE SELF CLOSING. INSTRUCTED TO INSTALL SELF CLOSING DEVICE ON ALL GENDER EMPLOYEE WASHROOM DOOR SO THAT IT SHALL BE TIGHT FITTING AND SELF CLOSING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS IN WALL AROUND HOT AND COLD WATER KNOBS OF FIRST FLOOR UTILITY SINK. INSTRUCTED TO SMOOTHLY REPAIR HOLES IN WALL AROUND HOT AND COLD WATER KNOBS OF FIRST FLOOR UTILITY SINK FOR EASE OF CLEANABILITY.  OBSERVED STAINED CEILING TILES THROUGHOUT FACILITY, OBSERVED STAINED CEILING TILES IN TODDLER CLASSROOM, INFANT CLASSROOM AND IN SECOND FLOOR ALL GENDER EMPLOYEE WASHROOM. INSTRUCTED TO REPLACE ALL STAINED CEILING TILES THROUGHOUT FACILITY AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NON WORKING MECHANICAL VENTILATION IN EASTSIDE STUDENT WASHROOM. INSTRUCTED TO REPAIR MECHANICAL VENTILATION IN EASTSIDE STUDENT WASHROOM.",41.79904124,-87.74123049,"(41.79904124083891, -87.74123048612732)"
2640023,SUBWAY,SUBWAY,2563501,Restaurant,Risk 1 (High),6400 S CICERO AVE,CHICAGO,IL,60638,7/22/2026,Canvass,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED CABINET IN FRONT BEVERAGE STATION IN NEED OF CLEANING. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.,41.7765116,-87.74237234,"(41.77651160105122, -87.74237234140492)"
2639993,CHISME EXPRESS INC.,CHISME EXPRESS INC.,1334960,Restaurant,Risk 1 (High),5955 S PULASKI RD,CHICAGO,IL,60629,7/22/2026,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED WINDO IN RESTROOM WITH BROKEN GLASS COVERED WITH CARDBOARD. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN TIGHT FITTING FOR THE PREVENTION OF PEST ENTRY.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 40 MOUSE DROPPINGS IN DRY STORAGE AREA SCATTERED UNDER SHELVING AND BETWEEN COLD HOLD UNITS. INSTRUCTED PERSON IN CHARGE TO REMOVE ALL MOUSE DROPPINGS, CLEAN AND SANITIZE AREA AND MAINTAIN. PRIORITY FOUNDATION #7-38-020(A). CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED GASKET ON COLD HOLD UNIT NEAR GRILL IN FRONT PREP AREA IN POOR REPAIR. INSTRUCTED PERSON IN CHARGE TO REPLACE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD SPILLS AND RESIDUE ON INTERIOR OF ALL COLD HOLD UNITS. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED FLOOR IN FRONT OF LARGE ROTISSERIE IN FRONT PREP AREA. OBSERVED WATER DAMAGED TILE IN CEILING IN FRONT PREP AREA.   OBSERVED HOLE IN WALL IN REAR DRY STORAGE AREA BEHIND SHELVING.  INSTRUCTED PERSON IN CHARGE TO REPAIR AREAS TO BE SMOOTH AND EASILY CLEANABLE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING FOR CERTIFIED MANAGER ON DUTY. INSTRUCTED TO OBTAIN ALLERGEN TRAINING AND MAINTAIN CERTIFICATE ON SITE.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS FROM REPORT # 2619079 DATED; 6/12/25 NOT CORRECTED: #39-OBSERVED FOOD ITEMS UNCOVERED STORED IN PREP AREA COOLER NEAR THE GRILL. INSTRUCTED TO PROVIDED FOOD GRADE LIDS/COVERINGS. OBSERVED FOOD ITEMS (SODA POP) STORED ON THE FLOOR IN THE FRONT OF THE FACILITY. INSTRUCTED TO STORE PROPERLY BY ELEVATING SIX INCHES FROM THE FLOOR ON SHELVING UNITS. #47-MISSING LID FOR ICE MACHINE, USING A GARBAGE BAG AS COVER. INSTD TO PROVIDE PROPER COVER FOR ICE MACHINE AND MAINTAIN. RUST NOTED AT BOTTOM OF GREASE TRAP OF 3-COMPARTMENT SINK. INSTD TO REMOVE RUST AND MAINTAIN. INSTRUCTED PERSON IN CHARGE TO COME INTO COMPLIANCE AND MAINTAIN. PRIORITY FOUNDATION #7-42-090. CITATION ISSUED.",41.78428898,-87.72277078,"(41.784288983210146, -87.72277078477818)"
2639973,MY LITTLE STAR DAYCARE CENTER,MY LITTLE STAR DAYCARE CENTER,2535936,Daycare Above and Under 2 Years,Risk 1 (High),4315 W 63RD ST,CHICAGO,IL,60629,7/22/2026,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SMALL HOLE AND PAINT DAMAGE ON WALL NEAR GREASE TRAP. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN AREA SMOOTH AND EASILY CLEANABLE.",41.77845463,-87.73072953,"(41.77845463091804, -87.730729526912)"
2639971,ST. HELEN SCHOOL,ST. HELEN SCHOOL,2224807,School,Risk 1 (High),2347 W Augusta BLVD,CHICAGO,IL,60622,7/22/2026,Canvass,Pass,,41.89927825,-87.68635507,"(41.89927824750087, -87.68635506651948)"
2640007,ANDIS: CAFE AND LUNCHEONETTE,ANDIS: CAFE AND LUNCHEONETTE,3095366,Restaurant,Risk 1 (High),1 N FRANKLIN ST STE 108,CHICAGO,IL,60606,7/22/2026,License,Not Ready,,41.88196747,-87.63516544,"(41.881967467024346, -87.6351654428475)"
2639980,ARLENE'S FOOD AND MEAT,ARLENE'S FOOD AND MEAT,3082899,Grocery Store,Risk 3 (Low),1202 W 63RD ST,CHICAGO,IL,60636,7/22/2026,License,Pass,,41.77971698,-87.65465128,"(41.77971697662005, -87.65465128459452)"
2640009,OGGI TRATTORIA,OGGI TRATTORIA,2840706,Restaurant,Risk 1 (High),1461 W CHICAGO AVE,CHICAGO,IL,60642,7/22/2026,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED LIVE COCKROACHES IN BAR; APPROXIMATELY 3 LARGE BLACK FLIES ON TABLES IN SEATING AREA; 40 SMALL BLACK LIVE FLIES FLYING IN THE FOLLOWING AREAS THROUGHOUT BAR, DINING, PREP AND REAR, AND BASEMENT STORAGE AREAS. NOTED FLIES ON PREP TABLES ON TOP OF SOILED TOWELS, HEAVY EQUIPMENT, CARDBOARD BOXES, AND EXTERIOR SURFACES OF COOLING UNITS. NOTED ONE LIVE COCKROACH INSIDE BAR HANDSINK. RECOMMENDED CONTACTING PEST CONTROL FOR SERVICE; CLEAN AND SANITIZE ALL AFFECTED AREAS. MUST ELIMINATE PEST ACTIVITY. PRIORITY FOUNDATION VIOLATION. #7-38-020 (A). CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED SOILED CLOTHS AIRDRYING ON PREP TABLES THROUGHOUT PREP AREA. INSTRUCTED TO STORE INSIDE SOLUTION AT @ LEAST 50 PPM IN BETWEEN USES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED FOIL LINED PREP SHELVING UNITS IN PREP. INSTRUCTED TO REMOVE AND PROVIDE SMOOTH AND EASILY CLEANABLE SURFACES. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13  OBSERVED MOLD LIKE BUILD UP AS WELL AS DRIED FOOD DEBRIS ON INTERNAL AND EXTERNAL SURFACES OF 2 DOOR BEER AND WINE COOLER LOCATED IN BASEMENT AND BAR AND COOKING/MIXING EQUIPMENT STORED THROUGHOUT PREP. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN EQUIPMENT. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED EMPLOYEE TOILET ROOM DOOR NOT SELF CLOSING. INSTRUCTED TO PROVIDE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED GARBAGE RECEPTACLE NOT COVERED IN BASEMENT TOILET ROOM. INSTRUCTED TO PROVIDE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED REAR STORAGE SPACE, PAPER GOODS/MISCELLANEUS CLOSET LEADING TO GARBAGE AND REAR BASEMENT STORAGE SPACE WITH ITEMS STORED IMPROPERLY ON FLOOR. INSTRUCTED TO ORGANIZE SAID AREAS AND ELEVATE AT LEAST 6 INCHES OFF FLOOR AND MAINTAIN | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED 1 OUT 3 ALLERGEN TRAINING CERTIFICATIONS ON SITE DURING INSPECTION. INSTRUCTED ALL MANAGERS TO OBTAIN AS REQUIRED.",41.89600397,-87.66470128,"(41.89600397472247, -87.66470128062726)"
2640033,Popeye's #812,Popeye's,2555774,Restaurant,Risk 1 (High),2355 W ADDISON ST,CHICAGO,IL,60618,7/22/2026,Complaint,Fail,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED FLOUR OUT OF ITS ORIGINAL PACKING BEING STORED IN A PLASTIC INGREDIENT BIN WITH NO LABEL IN THE REAR PREP AREA. INSTRUCTED THE PERSON IN CHARGE TO LABEL ALL FOODS WHEN NOT IN ITS ORIGINAL PACKAGING AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OUTER OPENINGS NOT PROTECTED. OBSERVED 1/2 INCH OPENING ON BOTTOM OF FRONT ENTRANCE DOUBLE DOOR AND REAR RECEIVING DOOR. MUST MAKE DOORS TIGHT FITTING TO PREVENT PEST ENTRY | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUSTY BOTTOM OF FOOD STORAGE SHELVING IN REAR FOOD STORAGE AREA. MUST REPAINT OR REPLACE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT AND FOOD DEBRIS ON FLOOR DRAINS THROUGHOUT PREMISES. MUST CLEAN AND MAINTAIN AT ALL TIMES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED OVEN IN REAR KITCHEN FOOD PREP AREA NOT UNDER VENTILATION VENT. MUST PROVIDE VENTILATION VENT AND MAINTAIN AT ALL TIMES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED MECHANICAL VENTILATION NOT WORKING IN BOTH WASHROOMS. MUST REPAIR VENTILATION AND MAINTAINED AT ALL TIMES. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM INSPECTION REPORT#2619031 ON 06/11/2025.   #16. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR OF (2) ICE MACHINE WITH MINIMAL BUILD-UP.  #55. OBSERVED FLOOR TILES WITH DEEP SEAMS UNDER AND AROUND 3 COMPARTMENT SINK. INSTRUCTED TO REGROUT AND MAINTAIN.  PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.",41.94662323,-87.68802683,"(41.946623228221306, -87.68802683245612)"
